code,name_th,name_en,latitude,longitude,district_id,zip_code
490404,หนองแคน,Nong Khaen,16.760,104.492,4904,49140
490405,ชะโนดน้อย,Chanot Noi,16.805,104.618,4904,49140
490406,พังแดง,Phang Daeng,16.797,104.373,4904,49140
490501,บ้านช่ง,Phang Daeng,16.569,104.451,4904,49140
490504,คำชะอี,Khamcha-i,16.589,104.279,4905,49110
490505,หนองเอี่ยน,Nong Ian,16.616,104.453,4905,49110
490506,บ้านค้อ,Ban Kho,16.701,104.352,4905,49110
490507,บ้านเหล่า,Ban Lao,16.686,104.282,4905,49110
490508,โพนงาม,Phon Ngam,16.675,104.435,4905,49110
490511,เหล่าสร้างถ่อ,Lao Sang Tho,16.561,104.492,4905,49110
490512,คำบก,Kham Bok,16.499,104.411,4905,49110
490514,น้ำเที่ยง,Nam Thiang,16.569,104.398,4905,49110
490601,หว้านใหญ่,Wan Yai,16.716,104.728,4906,49150
490602,ป่งขาม,Pong Kham,16.763,104.729,4906,49150
490603,บางทรายน้อย,Bang Sai Noi,16.667,104.707,4906,49150
490604,ชะโนด,Chanot,16.680,104.733,4906,49150
490605,ดงหมู,Dong Mu,16.807,104.708,4906,49150
490701,หนองสูง,Nong Sung,16.459,104.361,4907,49160
490702,โนนยาง,Non Yang,16.490,104.278,4907,49160
490703,ภูวง,Phu Wong,16.455,104.447,4907,49160
490704,บ้านเป้า,Ban Pao,16.410,104.337,4907,49160
490705,หนองสูงใต้,Nong Sung Tai,16.388,104.382,4907,49160
490706,หนองสูงเหนือ,Nong Sung Nuea,16.491,104.360,4907,49160
500101,ศรีภูมิ,Si Phum,18.796,98.985,5001,50200
500102,พระสิงห์,Phra Sing,18.785,98.985,5001,50200
500103,หายยา,Haiya,18.777,98.984,5001,50100
500104,ช้างม่อย,Chang Moi,18.796,98.996,5001,50300
500105,ช้างคลาน,Chang Khlan,18.774,98.996,5001,50100
500106,วัดเกต,Wat Ket,18.785,99.011,5001,50000
500107,ช้างเผือก,Chang Phueak,18.821,98.969,5001,50300
500109,สุเทพ,Mae Hia,18.768,98.921,5001,50100
500110,ป่าแดด,Pa Daet,18.742,98.978,5001,50100
500111,หนองหอย,Nong Hoi,18.758,99.015,5001,50000
500112,ท่าศาลา,Tha Sala,18.770,99.034,5001,50000
500113,หนองป่าครั่ง,Nong Pa Khrang,18.788,99.034,5001,50000
500114,ฟ้าฮ่าม,Fa Ham,18.816,99.008,5001,50000
500115,ป่าตัน,Pa Tan,18.811,98.999,5001,50300
500116,สันผีเสื้อ,San Phi Suea,18.841,98.998,5001,50300
500203,บ้านหลวง,Ban Luang,18.502,98.600,5002,50160
500204,ข่วงเปา,Khuang Pao,18.472,98.726,5002,50160
500205,สบเตี๊ยะ,Sop Tia,18.352,98.668,5002,50160
500206,บ้านแปะ,Ban Pae,18.256,98.565,5002,50240
500207,ดอยแก้ว,Doi Kaeo,18.390,98.576,5002,50160
500209,แม่สอย,Mae Soi,18.222,98.721,5002,50240
500301,ช่างเคิ่ง,Chang Khoeng,18.552,98.401,5003,50270
500302,ท่าผา,Tha Pha,18.485,98.416,5003,50270
500303,บ้านทับ,Ban Thap,18.342,98.234,5003,50270
500304,แม่ศึก,Mae Suek,18.738,98.224,5003,50270
500305,แม่นาจร,Mae Na Chon,18.802,98.373,5003,50270
500307,ปางหินฝน,Pang Hin Fon,18.451,98.136,5003,50270
500308,กองแขก,Kong Khaek,18.358,98.376,5003,50270
500401,เชียงดาว,Chiang Dao,19.389,98.947,5004,50170
500402,เมืองนะ,Mueang Na,19.312,98.939,5004,50170
500403,เมืองงาย,Mueang Ngai,19.477,98.833,5004,50170
500404,แม่นะ,Mae Na,19.687,98.900,5004,50170
500405,เมืองคอง,Mueang Khong,19.388,98.753,5004,50170
500406,ปิงโค้ง,Ping Khong,19.507,99.066,5004,50170
500407,ทุ่งข้าวพวง,Thung Khao Phuang,19.552,98.906,5004,50170
500501,เชิงดอย,Choeng Doi,18.899,99.170,5005,50220
500502,สันปูเลย,San Pu Loei,18.808,99.072,5005,50220
500503,ลวงเหนือ,Luang Nuea,18.965,99.141,5005,50220
500504,ป่าป้อง,Pa Pong,18.850,99.160,5005,50220
500505,สง่าบ้าน,Sa-nga Ban,18.832,99.120,5005,50220
500506,ป่าลาน,Pa Lan,18.836,99.106,5005,50220
500507,ตลาดขวัญ,Talat Khwan,18.841,99.088,5005,50220
500508,สำราญราษฎร์,Samran Rat,18.807,99.095,5005,50220
500509,แม่คือ,Mae Khue,18.782,99.101,5005,50220
500510,ตลาดใหญ่,Talat Yai,18.810,99.127,5005,50220
500511,แม่ฮ้อยเงิน,Mae Hoi Ngoen,18.805,99.149,5005,50220
500512,แม่โป่ง,Mae Pong,18.847,99.196,5005,50220
500513,ป่าเมี่ยง,Pa Miang,18.935,99.243,5005,50220
500514,เทพเสด็จ,Thep Sadet,18.956,99.326,5005,50220
500601,สันมหาพน,San Maha Phon,19.118,98.946,5006,50150
500602,แม่แตง,Mae Taeng,19.155,98.910,5006,50150
500603,ขี้เหล็ก,Khilek,19.071,98.916,5006,50150
500604,ช่อแล,Cho Lae,19.144,99.024,5006,50150
500605,แม่หอพระ,Mae Ho Phra,19.117,99.072,5006,50150
500606,สบเปิง,Sop Poeng,19.104,98.810,5006,50150
500607,บ้านเป้า,Ban Pao,19.218,99.047,5006,50150
500608,สันป่ายาง,San Pa Yang,19.049,98.830,5006,50330
500609,ป่าแป๋,Pa Pae,19.179,98.671,5006,50150
500610,เมืองก๋าย,Mueang Kai,19.186,98.790,5006,50150
500611,บ้านช้าง,Ban Chang,19.147,98.861,5006,50150
500612,กื้ดช้าง,Kuet Chang,19.269,98.768,5006,50150
500613,อินทขิล,Inthakhin,19.200,98.953,5006,50150
500701,ริมใต้,Rim Tai,18.914,98.964,5007,50180
500702,ริมเหนือ,Rim Nuea,18.929,98.948,5007,50180
500703,สันโป่ง,San Pong,18.954,98.954,5007,50180
500704,ขี้เหล็ก,Khilek,19.011,98.942,5007,50180
500705,สะลวง,Saluang,19.005,98.837,5007,50330
500706,ห้วยทราย,Huai Sai,18.967,98.915,5007,50180
500707,แม่แรม,Mae Raem,18.911,98.893,5007,50180
500708,โป่งแยง,Pong Yaeng,18.885,98.820,5007,50180
500709,แม่สา,Mae Sa,18.894,98.945,5007,50180
500710,ดอนแก้ว,Don Kaeo,18.860,98.939,5007,50180
500711,เหมืองแก้ว,Mueang Kaeo,18.898,98.983,5007,50180
500801,สะเมิงใต้,Samoeng Tai,18.823,98.714,5008,50250
500802,สะเมิงเหนือ,Samoeng Nuea,18.977,98.739,5008,50250
500803,แม่สาบ,Mae Sap,18.945,98.641,5008,50250
500804,บ่อแก้ว,Bo Kaeo,18.791,98.604,5008,50250
500805,ยั้งเมิน,Yang Moen,19.001,98.464,5008,50250
500901,เวียง,Wiang,19.944,99.214,5009,50110
500903,ม่อนปิ่น,Mon Pin,19.955,99.112,5009,50110
500904,แม่งอน,Mae Ngon,19.793,99.124,5009,50320
500906,สันทราย,San Sai,19.879,99.209,5009,50110
500910,แม่คะ,Mae Kha,19.821,99.213,5009,50110
500912,โป่งน้ำร้อน,Pong Nam Ron,20.061,99.121,5009,50110
501001,แม่อาย,Mae Ai,20.065,99.262,5010,50280
501002,แม่สาว,Mae Sao,20.060,99.168,5010,50280
501003,สันต้นหมื้อ,San Ton Mue,19.948,99.280,5010,50280
501004,แม่นาวาง,Mae Na Wang,19.980,99.382,5010,50280
501005,ท่าตอน,Tha Ton,20.066,99.387,5010,50280
501006,บ้านหลวง,Ban Luang,19.871,99.343,5010,50280
501101,เวียง,Wiang,19.378,99.203,5011,50190
501102,ทุ่งหลวง,Thung Luang,19.359,99.202,5011,50190
501103,ป่าตุ้ม,Pa Tum,19.370,99.266,5011,50190
501104,ป่าไหน่,Pa Nai,19.440,99.261,5011,50190
501105,สันทราย,San Sai,19.504,99.204,5011,50190
501106,บ้านโป่ง,Ban Pong,19.392,99.121,5011,50190
501107,น้ำแพร่,Nam Phrae,19.330,99.109,5011,50190
501108,เขื่อนผาก,Khuean Phak,19.308,99.164,5011,50190
501109,แม่แวน,Mae Waen,19.303,99.261,5011,50190
501110,แม่ปั๋ง,Mae Pang,19.213,99.212,5011,50190
501111,โหล่งขอด,Long Khot,19.074,99.225,5011,50190
501201,ยุหว่า,Yu Wa,18.620,98.875,5012,50120
501202,สันกลาง,San Klang,18.665,98.871,5012,50120
501203,ท่าวังพร้าว,Tha Wang Phrao,18.531,98.864,5012,50120
501204,มะขามหลวง,Makham Luang,18.601,98.907,5012,50120
501205,แม่ก๊า,Mae Ka,18.574,98.939,5012,50120
501206,บ้านแม,Ban Mae,18.626,98.854,5012,50120
501207,บ้านกลาง,Ban Klang,18.557,98.887,5012,50120
501208,ทุ่งสะโตก,Thung Satok,18.586,98.849,5012,50120
501210,ทุ่งต้อม,Thung Tom,18.613,98.920,5012,50120
501214,น้ำบ่อหลวง,Nam Bo Luang,18.674,98.841,5012,50120
501215,มะขุนหวาน,Makhun Wan,18.574,98.907,5012,50120
501301,สันกำแพง,San Kamphaeng,18.756,99.133,5013,50130
501302,ทรายมูล,Sai Mun,18.735,99.136,5013,50130
501303,ร้องวัวแดง,Rong Wua Daeng,18.746,99.206,5013,50130
501304,บวกค้าง,Buak Khang,18.704,99.107,5013,50130
501305,แช่ช้าง,Chae Chang,18.722,99.154,5013,50130
501306,ออนใต้,On Tai,18.700,99.229,5013,50130
501310,แม่ปูคา,Mae Pu Kha,18.785,99.126,5013,50130
501311,ห้วยทราย,Huai Sai,18.781,99.189,5013,50130
501312,ต้นเปา,Ton Pao,18.760,99.082,5013,50130
501313,สันกลาง,San Klang,18.775,99.056,5013,50130
501401,สันทรายหลวง,San Sai Luang,18.857,99.046,5014,50210
501402,สันทรายน้อย,San Sai Noi,18.819,99.024,5014,50210
501403,สันพระเนตร,San Phranet,18.808,99.038,5014,50210
501404,สันนาเม็ง,San Na Meng,18.842,99.062,5014,50210
501405,สันป่าเปา,San Pa Pao,18.861,99.084,5014,50210
501406,หนองแหย่ง,Nong Yaeng,18.911,99.101,5014,50210
501407,หนองจ๊อม,Nong Chom,18.852,99.023,5014,50210
501408,หนองหาร,Nong Han,18.930,99.014,5014,50290
501410,แม่แฝกใหม่,Mae Faek Mai,19.026,99.007,5014,50290
501411,เมืองเล็น,Mueang Len,18.896,99.080,5014,50210
501412,ป่าไผ่,Pa Phai,18.907,99.051,5014,50210
501501,หางดง,Hang Dong,18.692,98.915,5015,50230
501502,หนองแก๋ว,Nong Kaeo,18.674,98.933,5015,50230
501503,หารแก้ว,Han Kaeo,18.650,98.922,5015,50230
501504,หนองตอง,Nong Tong,18.613,98.945,5015,50340
501505,ขุนคง,Khun Khong,18.673,98.956,5015,50230
501506,สบแม่ข่า,Sop Mae Kha,18.689,98.980,5015,50230
501507,บ้านแหวน,Ban Waen,18.701,98.944,5015,50230
501508,สันผักหวาน,San Phak Wan,18.719,98.970,5015,50230
501509,หนองควาย,Nong Khwai,18.731,98.923,5015,50230
501510,บ้านปง,Ban Pong,18.769,98.868,5015,50230
501511,น้ำแพร่,Nam Phrae,18.709,98.881,5015,50230
501601,หางดง,Hang Dong,18.160,98.483,5016,50240
501602,ฮอด,Hot,18.103,98.583,5016,50240
501603,บ้านตาล,Ban Tan,18.088,98.709,5016,50240
501604,บ่อหลวง,Bo Luang,18.158,98.379,5016,50240
501605,บ่อสลี,Bo Sali,18.155,98.244,5016,50240
501606,นาคอเรือ,Na Kho Ruea,18.009,98.520,5016,50240
501701,ดอยเต่า,Doi Tao,17.897,98.731,5017,50260
501702,ท่าเดื่อ,Tha Duea,17.959,98.676,5017,50260
501703,มืดกา,Muet Ka,17.873,98.593,5017,50260
501704,บ้านแอ่น,Ban Aen,18.053,98.626,5017,50260
501705,บงตัน,Bong Tan,18.017,98.661,5017,50260
501706,โปงทุ่ง,Pong Thung,17.836,98.736,5017,50260
501801,อมก๋อย,Omkoi,17.915,98.335,5018,50310
501802,ยางเปียง,Yang Piang,17.682,98.392,5018,50310
501803,แม่ตื่น,Mae Tuen,17.398,98.395,5018,50310
501804,ม่อนจอง,Mon Chong,17.430,98.500,5018,50310
501805,สบโขง,Sop Khong,17.654,98.217,5018,50310
501806,นาเกียน,Na Kian,17.864,98.156,5018,50310
501901,ยางเนิ้ง,Yang Noeng,18.707,99.036,5019,50140
501902,สารภี,Saraphi,18.681,99.047,5019,50140
501903,ชมภู,Chom Phu,18.694,99.071,5019,50140
501904,ไชยสถาน,Chai Sathan,18.745,99.043,5019,50140
501905,ขัวมุง,Khua Mung,18.678,98.991,5019,50140
501906,หนองแฝก,Nong Faek,18.691,99.019,5019,50140
501907,หนองผึ้ง,Nong Phueng,18.735,99.021,5019,50140
501908,ท่ากว้าง,Tha Kwang,18.659,98.998,5019,50140
501909,ดอนแก้ว,Don Kaeo,18.697,98.997,5019,50140
501910,ท่าวังตาล,Tha Wang Tan,18.718,99.007,5019,50140
501911,สันทราย,San Sai,18.640,98.972,5019,50140
501912,ป่าบง,Pa Bong,18.736,99.059,5019,50140
502001,เมืองแหง,Mueang Haeng,19.515,98.639,5020,50350
502002,เปียงหลวง,Piang Luang,19.692,98.693,5020,50350
502003,แสนไห,Saen Hai,19.615,98.632,5020,50350
502101,ปงตำ,Pong Tam,19.748,99.145,5021,50320
502102,ศรีดงเย็น,Si Dong Yen,19.646,99.178,5021,50320
502103,แม่ทะลบ,Mae Thalop,19.730,99.247,5021,50320
502104,หนองบัว,Nong Bua,19.736,99.073,5021,50320
502201,บ้านกาด,Ban Kat,18.637,98.752,5022,50360
502202,ทุ่งปี้,Thung Pi,18.587,98.741,5022,50360
502203,ทุ่งรวงทอง,Thung Ruang Thong,18.554,98.849,5022,50360
502204,แม่วิน,Mae Win,18.683,98.674,5022,50360
502205,ดอนเปา,Don Pao,18.679,98.783,5022,50360
502301,ออนเหนือ,On Nuea,18.793,99.308,5023,50130
502302,ออนกลาง,On Klang,18.758,99.263,5023,50130
502303,บ้านสหกรณ์,Ban Sahakon,18.825,99.242,5023,50130
502304,ห้วยแก้ว,Huai Kaeo,18.884,99.327,5023,50130
502305,แม่ทา,Mae Tha,18.591,99.289,5023,50130
502306,ทาเหนือ,Tha Nuea,18.702,99.308,5023,50130
502401,ดอยหล่อ,Doi Lo,18.488,98.798,5024,50160
502402,สองแคว,Song Khwae,18.504,98.841,5024,50160
502403,ยางคราม,Yang Khram,18.560,98.782,5024,50160
502404,สันติสุข,Santi Suk,18.581,98.682,5024,50160
502501,บ้านจันทร์,Ban Chan,19.110,98.281,5025,58130
502502,แม่แดด,Mae Daet,18.936,98.380,5025,58130
502503,แจ่มหลวง,Chaem Luang,19.011,98.218,5025,58130
510101,ในเมือง,Nai Mueang,18.573,99.002,5101,51000
510102,เหมืองง่า,Mueang Nga,18.613,99.032,5101,51000
510103,อุโมงค์,Umong,18.648,99.042,5101,51150
510104,หนองช้างคืน,Nong Chang Khuen,18.656,99.013,5101,51150
510105,ประตูป่า,Pratu Pa,18.623,98.986,5101,51000
510106,ริมปิง,Rim Ping,18.598,98.984,5101,51000
510107,ต้นธง,Ton Thong,18.572,98.985,5101,51000
510108,บ้านแป้น,Ban Paen,18.523,98.951,5101,51000
510109,เหมืองจี้,Mueang Chi,18.468,98.971,5101,51000
510110,ป่าสัก,Pa Sak,18.519,99.030,5101,51000
510111,เวียงยอง,Wiang Yong,18.558,99.009,5101,51000
510112,บ้านกลาง,Ban Klang,18.575,99.063,5101,51000
510113,มะเขือแจ้,Makhuea Chae,18.592,99.128,5101,51000
510116,ศรีบัวบาน,Si Bua Ban,18.517,99.109,5101,51000
510117,หนองหนาม,Nong Nam,18.502,98.989,5101,51000
510201,ทาปลาดุก,Tha Pla Duk,18.532,99.245,5102,51140
510202,ทาสบเส้า,Tha Sop Sao,18.417,99.135,5102,51140
510203,ทากาศ,Tha Kat,18.342,99.052,5102,51170
510204,ทาขุมเงิน,Tha Khum Ngoen,18.363,98.962,5102,51170
510205,ทาทุ่งหลวง,Tha Thung Luang,18.438,99.030,5102,51170
510206,ทาแม่ลอบ,Tha Mae Lop,18.241,98.970,5102,51170
510301,บ้านโฮ่ง,Ban Hong,18.308,98.815,5103,51130
510302,ป่าพลู,Pa Phlu,18.211,98.867,5103,51130
510303,เหล่ายาว,Lao Yao,18.360,98.794,5103,51130
510304,ศรีเตี้ย,Si Tia,18.383,98.750,5103,51130
510305,หนองปลาสะวาย,Nong Pla Sawai,18.314,98.697,5103,51130
510401,ลี้,Li,17.790,98.986,5104,51110
510402,แม่ตืน,Mae Tuen,17.956,98.956,5104,51110
510403,นาทราย,Na Sai,17.687,98.970,5104,51110
510404,ดงดำ,Dong Dam,17.742,99.062,5104,51110
510405,ก้อ,Ko,17.604,98.783,5104,51110
510406,แม่ลาน,Mae Lan,17.761,98.809,5104,51110
510408,ป่าไผ่,Pa Phai,17.855,98.936,5104,51110
510409,ศรีวิชัย,Si Wichai,18.079,98.898,5104,51110
510501,ทุ่งหัวช้าง,Thung Hua Chang,17.983,99.048,5105,51160
510502,บ้านปวง,Ban Puang,17.870,99.089,5105,51160
510503,ตะเคียนปม,Takhian Pom,18.106,99.025,5105,51160
510601,ปากบ่อง,Pak Bong,18.537,98.933,5106,51120
510602,ป่าซาง,Pa Sang,18.512,98.937,5106,51120
510603,แม่แรง,Mae Raeng,18.498,98.910,5106,51120
510604,ม่วงน้อย,Muang Noi,18.479,98.941,5106,51120
510605,บ้านเรือน,Ban Ruean,18.509,98.871,5106,51120
